Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
33590210,An American Marriage,Tayari Jones,"Jones, Tayari",,"=""1616201347""","=""9781616201340""",3,3.96,Algonquin Books,Hardcover,308,2018,2018,2019/06/26,2019/06/15,,,read,,,,1,,,0,,,,,
38359036,"The Tattooist of Auschwitz (The Tattooist of Auschwitz, #1)",Heather   Morris,"Morris, Heather",,"=""006287067X""","=""9780062870674""",3,4.25,Harper,Hardcover,262,2018,2018,2019/06/24,2019/06/15,,,read,,,,1,,,0,,,,,
35133922,Educated,Tara Westover,"Westover, Tara",,"=""""","=""""",4,4.46,Random House,Hardcover,334,2018,2018,2019/06/22,2019/06/15,,,read,,,,1,,,0,,,,,
33571713,"A Column of Fire (Kingsbridge, #3)",Ken Follett,"Follett, Ken",,"=""052595497X""","=""9780525954972""",4,4.19,Viking Penguin,Hardcover,916,2017,2017,,2019/06/18,,,read,,,,1,,,0,,,,,
78989,"Shall We Tell the President? (Kane & Abel, #3)",Jeffrey Archer,"Archer, Jeffrey",,"=""0449208060""","=""9780449208069""",4,3.76,Fawcett,Paperback,228,1983,1977,,2015/05/23,,,read,,,,1,,,0,,,,,
78987,"The Prodigal Daughter (Kane & Abel, #2)",Jeffrey Archer,"Archer, Jeffrey",,"=""0312997140""","=""9780312997144""",0,3.95,St. Martin's Paperbacks,Paperback,496,2004,1982,,2015/05/23,,,read,,,,1,,,0,,,,,
540020,The Day of the Jackal,Frederick Forsyth,"Forsyth, Frederick",,"=""0553266306""","=""9780553266306""",0,4.26,Bantam,Mass Market Paperback,358,1979,1971,,2015/05/23,to-read,to-read (#1),to-read,,,,0,,,0,,,,,
16115612,And the Mountains Echoed,Khaled Hosseini,"Hosseini, Khaled",,"=""159463176X""","=""9781594631764""",3,4.05,Riverhead Books,Hardcover,404,2013,2012,,2015/05/23,,,read,,,,1,,,0,,,,,
47212,"Storm Front (The Dresden Files, #1)",Jim Butcher,"Butcher, Jim",,"=""0451457811""","=""9780451457813""",4,3.99,Penguin ROC,Mass Market Paperback,355,2000,2000,,2017/02/11,,,read,,,,1,,,0,,,,,
8306857,"Divergent (Divergent, #1)",Veronica Roth,"Roth, Veronica",,"=""0062024027""","=""9780062024022""",4,4.19,Katherine Tegen Books,Hardcover,487,2011,2011,,2015/05/24,,,read,,,,1,,,0,,,,,
18710190,"Allegiant (Divergent, #3)",Veronica Roth,"Roth, Veronica",,"=""0007524277""","=""9780007524273""",3,3.62,HarperCollins Children's Book's,Paperback,526,2013,2013,,2015/05/24,,,read,,,,1,,,0,,,,,
11735983,"Insurgent (Divergent, #2)",Veronica Roth,"Roth, Veronica",,"=""0007442912""","=""9780007442911""",2,4.02,HarperCollins Children's Books,Hardcover,525,2012,2012,,2015/05/24,,,read,,,,1,,,0,,,,,
4667024,The Help,Kathryn Stockett,"Stockett, Kathryn",,"=""""","=""""",4,4.46,Amy Einhorn Books/G.P. Putnam's Sons,Hardcover,451,2009,2009,,2015/05/23,,,read,,,,1,,,0,,,,,
128029,A Thousand Splendid Suns,Khaled Hosseini,"Hosseini, Khaled",,"=""1594489505""","=""9781594489501""",5,4.38,Riverhead Books,Hardcover,372,2007,2007,,2015/05/23,,,read,,,,1,,,0,,,,,
24671,The Tristan Betrayal,Robert Ludlum,"Ludlum, Robert",,"=""0312990685""","=""9780312990688""",4,3.84,St. Martin's Paperbacks,Mass Market Paperback,505,2004,2003,,2015/05/23,,,read,,,,1,,,0,,,,,
31230,"The Cassandra Compact (Covert-One, #2)",Robert Ludlum,"Ludlum, Robert",Philip Shelby,"=""0312981589""","=""9780312981587""",4,3.89,St. Martin's Paperbacks,Mass Market Paperback,448,2002,2001,,2015/05/23,,,read,,,,1,,,0,,,,,
644982,"The Hades Factor (Covert-One, #1)",Robert Ludlum,"Ludlum, Robert",Gayle Lynds,"=""0312973055""","=""9780312973056""",3,3.89,St. Martin's Paperbacks,Mass Market Paperback,420,2001,2000,,2015/05/23,,,read,,,,1,,,0,,,,,
7774883,The Cobra,Frederick Forsyth,"Forsyth, Frederick",,"=""0399156801""","=""9780399156809""",3,3.70,G. P. Putnam’s Sons,Hardcover,364,2010,2010,,2015/05/23,,,read,,,,1,,,0,,,,,
109511,Icon,Frederick Forsyth,"Forsyth, Frederick",,"=""0553574604""","=""9780553574609""",4,3.97,Bantam,Paperback,576,1997,1996,,2015/05/23,,,read,,,,1,,,0,,,,,
109509,The Afghan,Frederick Forsyth,"Forsyth, Frederick",,"=""0399153942""","=""9780399153945""",2,3.71,Putnam Adult,Hardcover,343,2006,2006,,2015/05/23,,,read,,,,1,,,0,,,,,
825473,The Devil's Alternative,Frederick Forsyth,"Forsyth, Frederick",,"=""0553264907""","=""9780553264906""",3,4.06,Bantam,Paperback,432,1982,1979,,2015/05/23,,,read,,,,1,,,0,,,,,
49041,"New Moon (Twilight, #2)",Stephenie Meyer,"Meyer, Stephenie",,"=""""","=""""",2,3.54,"Little, Brown and Company",Hardcover,563,2006,2006,,2015/05/23,,,read,,,,1,,,0,,,,,
1162543,"Breaking Dawn (Twilight, #4)",Stephenie Meyer,"Meyer, Stephenie",,"=""031606792X""","=""9780316067928""",2,3.70,"Little, Brown and Company",Hardcover,756,2008,2008,,2015/05/23,,,read,,,,1,,,0,,,,,
428263,"Eclipse (Twilight, #3)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316160202""","=""9780316160209""",3,3.70,"Little, Brown and Company",Hardcover,629,2007,2007,,2015/05/23,,,read,,,,1,,,0,,,,,
41865,"Twilight (Twilight, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316015849""","=""9780316015844""",3,3.60,"Little, Brown and Company",Paperback,501,2006,2005,,2015/05/23,,,read,,,,1,,,0,,,,,
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.57,Scholastic Inc.,Paperback,652,2006,2005,,2015/05/23,,,read,,,,1,,,0,,,,,
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,2015/05/23,,,read,,,,1,,,0,,,,,
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5,4.56,Scholastic,Paperback,734,2002,2000,,2015/05/23,,,read,,,,1,,,0,,,,,
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",4,4.57,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,2015/05/23,,,read,,,,1,,,0,,,,,
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439358078""","=""9780439358071""",4,4.50,Scholastic Inc.,Paperback,870,2004,2003,,2015/05/23,,,read,,,,1,,,0,,,,,
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439064864""","=""9780439064866""",4,4.43,Arthur A. Levine Books,Hardcover,341,1999,1998,,2015/05/23,,,read,,,,1,,,0,,,,,
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2015/05/23,,,read,,,,1,,,0,,,,,
6892870,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""030726999X""","=""9780307269997""",4,4.22,Knopf,Hardcover,566,2010,2007,,2015/05/23,,,read,,,,1,,,0,,,,,
5060378,"The Girl Who Played with Fire (Millennium, #2)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0307269981""","=""9780307269980""",4,4.24,Alfred A. Knopf,Hardcover,503,2009,2006,,2015/05/23,,,read,,,,1,,,0,,,,,
7479564,Devil In Pinstripes,Ravi Subramanian,"Subramanian, Ravi",,"=""8129115514""","=""9788129115515""",3,3.38,Rupa & Co.,Paperback,279,2012,2010,,2015/05/23,,,read,,,,1,,,0,,,,,
23003301,God is a Gamer,Ravi Subramanian,"Subramanian, Ravi",,"=""0143421395""","=""9780143421399""",3,3.71,Penguin Books India,Paperback,324,2014,2014,,2015/05/23,,,read,,,,1,,,0,,,,,
18459065,Bankerupt,Ravi Subramanian,"Subramanian, Ravi",,"=""0143421387""","=""9780143421382""",4,3.68,Penguin Books India,Paperback,320,2013,2013,,2015/05/23,,,read,,,,1,,,0,,,,,
12607061,The Incredible Banker,Ravi Subramanian,"Subramanian, Ravi",,"=""8129118777""","=""9788129118776""",4,3.56,Rupa & Co.,Paperback,301,2011,2011,,2015/05/23,,,read,,,,1,,,0,,,,,
16104287,The Bankster,Ravi Subramanian,"Subramanian, Ravi",,"=""8129120488""","=""9788129120489""",3,3.64,Rupa Publications,Paperback,358,2012,2012,,2015/05/23,,,read,,,,1,,,0,,,,,
2646320,If God Was a Banker,Ravi Subramanian,"Subramanian, Ravi",,"=""8129111470""","=""9788129111470""",3,3.32,Rupa & Co,Paperback,264,2007,2007,,2015/05/23,,,read,,,,1,,,0,,,,,
17212231,"Inferno (Robert Langdon, #4)",Dan Brown,"Brown, Dan",,"=""0385537859""","=""9780385537858""",5,3.86,Doubleday,Hardcover,463,2013,2013,,2015/05/23,,,read,,,,1,,,0,,,,,
11125,Digital Fortress,Dan Brown,"Brown, Dan",,"=""""","=""""",4,3.66,Corgi books,Paperback,510,2004,1998,,2015/05/23,,,read,,,,1,,,0,,,,,
6411961,"The Lost Symbol (Robert Langdon, #3)",Dan Brown,"Brown, Dan",,"=""0385504225""","=""9780385504225""",3,3.71,Doubleday,Hardcover,509,2009,2009,,2015/05/23,,,read,,,,1,,,0,,,,,
976,Deception Point,Dan Brown,"Brown, Dan",,"=""0671027387""","=""9780671027384""",4,3.72,Pocket Books,Mass Market Paperback,556,2002,2001,,2015/05/23,,,read,,,,1,,,0,,,,,
968,"The Da Vinci Code (Robert Langdon, #2)",Dan Brown,"Brown, Dan",,"=""""","=""""",4,3.86,Anchor,Paperback,489,2006,2003,,2015/05/23,,,read,,,,1,,,0,,,,,
13154952,Calico Joe,John Grisham,"Grisham, John",,"=""0385536070""","=""9780385536073""",3,3.83,Doubleday,Hardcover,198,2012,2012,,2015/05/23,,,read,,,,1,,,0,,,,,
11600163,The Litigators,John Grisham,"Grisham, John",,"=""1444729705""","=""9781444729702""",3,3.81,London : Hodder & Stoughton,Hardcover,385,2011,2011,,2015/05/23,,,read,,,,1,,,0,,,,,
7933437,The Confession,John Grisham,"Grisham, John",,"=""0385528043""","=""9780385528047""",4,3.85,Doubleday,Hardcover,418,2010,2010,,2015/05/23,,,read,,,,1,,,0,,,,,
13573236,The Racketeer,John Grisham,"Grisham, John",,"=""0385535144""","=""9780385535144""",3,3.83,Doubleday,Hardcover,340,2012,2012,,2015/05/23,,,read,,,,1,,,0,,,,,
17288661,"Sycamore Row (Jake Brigance, #2)",John Grisham,"Grisham, John",,"=""0385537131""","=""9780385537131""",2,4.02,Doubleday,Hardcover,447,2013,2013,,2015/05/23,,,read,,,,1,,,0,,,,,
5349,The Rainmaker,John Grisham,"Grisham, John",,"=""0385339607""","=""9780385339605""",4,3.95,Delta,Paperback,419,2005,1995,,2015/05/23,,,read,,,,1,,,0,,,,,
24192,The Runaway Jury,John Grisham,"Grisham, John",,"=""0385339690""","=""9780385339698""",4,3.99,Delta,Paperback,358,2006,1996,,2015/05/23,,,read,,,,1,,,0,,,,,
5358,The Firm,John Grisham,"Grisham, John",Robin Waterfield,"=""0582418275""","=""9780582418271""",4,4.03,Addison Wesley Publishing Company,Paperback,76,2000,1991,,2015/05/23,,,read,,,,1,,,0,,,,,
22874559,Half Girlfriend,Chetan Bhagat,"Bhagat, Chetan",,"=""8129135728""","=""9788129135728""",2,3.15,Rupa Publications India,Paperback,260,2014,2014,,2015/05/23,,,read,,,,1,,,0,,,,,
105578,One Night at the Call Center,Chetan Bhagat,"Bhagat, Chetan",,"=""0345498321""","=""9780345498328""",1,2.51,Ballantine Books,Paperback,320,2007,2005,,2015/05/23,,,read,,,,1,,,0,,,,,
12615008,"Revolution 2020: Love, Corruption, Ambition",Chetan Bhagat,"Bhagat, Chetan",,"=""8129118807""","=""9788129118806""",1,3.10,Rupa Publications,Paperback,296,2011,2011,,2015/05/23,,,read,,,,1,,,0,,,,,
3320520,The 3 Mistakes of My Life,Chetan Bhagat,"Bhagat, Chetan",,"=""""","=""9788129113726""",2,3.02,Rupa & Co.,Paperback,258,2008,2008,,2015/05/23,,,read,,,,1,,,0,,,,,
105576,Five Point Someone: What Not to Do at IIT,Chetan Bhagat,"Bhagat, Chetan",,"=""8129104598""","=""9788129104595""",2,3.43,Rupa Publications,Paperback,267,2011,2004,,2015/05/23,,,read,,,,1,,,0,,,,,
6969361,2 States: The Story of My Marriage,Chetan Bhagat,"Bhagat, Chetan",,"=""8129115301""","=""9788129115300""",4,3.43,Rupa & Co,Paperback,269,2009,2009,,2015/05/23,,,read,,,,1,,,0,,,,,
12820793,"The Oath of the Vayuputras (Shiva Trilogy, #3)",Amish Tripathi,"Tripathi, Amish",,"=""9382618341""","=""9789382618348""",3,3.78,Westland,Paperback,575,2013,2013,,2015/05/23,,,read,,,,1,,,0,,,,,
11827808,The Secret of the Nagas (Shiva Trilogy #2),Amish Tripathi,"Tripathi, Amish",,"=""9380658797""","=""97893806587""",4,4.06,Westland,Paperback,371,2011,2011,,2015/05/23,,,read,,,,1,,,0,,,,,
7913305,"The Immortals of Meluha (Shiva Trilogy, #1)",Amish Tripathi,"Tripathi, Amish",,"=""""","=""""",4,4.09,Westland ,Paperback,436,2010,2010,,2015/05/23,,,read,,,,1,,,0,,,,,
115130,A Stranger in the Mirror,Sidney Sheldon,"Sheldon, Sidney",,"=""0006471250""","=""9780006471257""",3,3.64,Fontana Press,Paperback,352,1995,1976,,2015/05/23,,,read,,,,1,,,0,,,,,
99610,The Best Laid Plans,Sidney Sheldon,"Sheldon, Sidney",,"=""0446604089""","=""9780446604086""",4,3.70,Time Warner,Paperback,372,1998,1997,,2015/05/23,,,read,,,,1,,,0,,,,,
43324,Are You Afraid of the Dark?,Sidney Sheldon,"Sheldon, Sidney",,"=""0007165161""","=""9780007165162""",3,3.67,HarperCollins Publishers,Paperback,401,2005,2004,,2015/05/23,,,read,,,,1,,,0,,,,,
43325,Nothing Lasts Forever,Sidney Sheldon,"Sheldon, Sidney",,"=""0446354732""","=""9780446354738""",4,3.85,Grand Central ,Paperback,384,1995,1994,,2015/05/23,,,read,,,,1,,,0,,,,,
43328,Rage of Angels,Sidney Sheldon,"Sheldon, Sidney",,"=""0006178731""","=""9780006178736""",4,3.94,HarperCollins Publishers,Paperback,512,1999,1980,,2015/05/23,,,read,,,,1,,,0,,,,,
43326,Tell Me Your Dreams,Sidney Sheldon,"Sheldon, Sidney",,"=""0446607207""","=""9780446607209""",4,3.96,Vision,Paperback,384,1999,1998,,2015/05/23,,,read,,,,1,,,0,,,,,
136167,The Other Side of Midnight (Midnight #1),Sidney Sheldon,"Sheldon, Sidney",,"=""0440060672""","=""9780440060673""",4,3.92,"Dell Publishing Co., Inc.",Mass Market Paperback,462,1975,1973,,2015/05/23,,,read,,,,1,,,0,,,,,
43330,Master of the Game,Sidney Sheldon,"Sheldon, Sidney",,"=""0006472613""","=""9780006472612""",4,4.12,Harper Collins Publisher,Paperback,489,1993,1982,,2015/05/23,,,read,,,,1,,,0,,,,,
6578830,Sidney Sheldon's Mistress of the Game,Tilly Bagshawe,"Bagshawe, Tilly",Sidney Sheldon,"=""0061883166""","=""9780061883163""",2,3.78,HarperLuxe,Paperback,592,2009,1988,,2015/05/23,,,read,,,,1,,,0,,,,,
21853645,"Mightier Than the Sword (The Clifton Chronicles, #5)",Jeffrey Archer,"Archer, Jeffrey",,"=""1250034515""","=""9781250034519""",4,4.15,St. Martin's Press,Hardcover,400,2015,2015,,2015/05/23,,,read,,,,1,,,0,,,,,
79016,First Among Equals,Jeffrey Archer,"Archer, Jeffrey",,"=""0312997124""","=""9780312997120""",4,3.90,St. Martin's Paperbacks,Paperback,496,2004,1984,,2015/05/23,,,read,,,,1,,,0,,,,,
18404285,"Be Careful What You Wish For (The Clifton Chronicles, #4)",Jeffrey Archer,"Archer, Jeffrey",,"=""1250034485""","=""9781250034489""",4,4.09,St. Martin's Press / MacMillan,Hardcover,387,2014,2014,,2015/05/23,,,read,,,,1,,,0,,,,,
79006,Honor Among Thieves,Jeffrey Archer,"Archer, Jeffrey",فریده مهدوی دامغانی,"=""0312933533""","=""9780312933531""",4,3.85,St. Martin's Paperbacks,Paperback,480,2004,1993,,2015/05/23,,,read,,,,1,,,0,,,,,
78985,Sons of Fortune,Jeffrey Archer,"Archer, Jeffrey",,"=""033041335X""","=""9780330413350""",4,3.87,Pan,Paperback,608,2003,2002,,2015/05/23,,,read,,,,1,,,0,,,,,
15793074,"Best Kept Secret (The Clifton Chronicles, #3)",Jeffrey Archer,"Archer, Jeffrey",,"=""125000098X""","=""9781250000989""",4,3.99,St. Martin's Press,Hardcover,373,2013,2013,,2015/05/23,,,read,,,,1,,,0,,,,,
78982,"Not a Penny More, Not a Penny Less",Jeffrey Archer,"Archer, Jeffrey",,"=""0312997132""","=""9780312997137""",5,4.03,St. Martin's Paperbacks,Paperback,305,2004,1976,,2015/05/23,,,read,,,,1,,,0,,,,,
10872085,"Only Time Will Tell (The Clifton Chronicles, #1)",Jeffrey Archer,"Archer, Jeffrey",,"=""031253955X""","=""9780312539559""",4,4.09,St Martins Pr,Hardcover,386,2011,2011,,2015/05/23,,,read,,,,1,,,0,,,,,
78983,"Kane and Abel (Kane and Abel, #1)",Jeffrey Archer,"Archer, Jeffrey",,"=""0312995059""","=""9780312995058""",4,4.31,St. Martin's Paperbacks,Paperback,592,2004,1979,,2015/05/23,,,read,,,,1,,,0,,,,,
12160906,"The Sins of the Father (The Clifton Chronicles, #2)",Jeffrey Archer,"Archer, Jeffrey",,"=""1250000971""","=""9781250000972""",4,4.07,St. Martin's Press,Hardcover,352,2012,2012,,2015/05/23,,,read,,,,1,,,0,,,,,
5056,The Hammer of Eden,Ken Follett,"Follett, Ken",,"=""0449227545""","=""9780449227541""",3,3.48,Fawcett Crest,Mass Market Paperback,448,1999,1993,,2015/05/23,,,read,,,,1,,,0,,,,,
92371,Lie Down with Lions,Ken Follett,"Follett, Ken",,"=""0451210468""","=""9780451210463""",3,3.83,NAL,Paperback,332,2003,1986,,2015/05/23,,,read,,,,1,,,0,,,,,
825509,A Place Called Freedom,Ken Follett,"Follett, Ken",,"=""0449225151""","=""9780449225158""",4,3.96,Ballantine Books,Paperback,437,1996,1995,,2015/05/23,,,read,,,,1,,,0,,,,,
5053,The Man From St. Petersburg,Ken Follett,"Follett, Ken",,"=""0451208706""","=""9780451208705""",3,3.89,NAL,Paperback,320,2003,1982,,2015/05/23,,,read,,,,1,,,0,,,,,
92373,The Third Twin,Ken Follett,"Follett, Ken",,"=""033034837X""","=""9780330348379""",4,3.73,MacMillan General Books,Paperback,640,1997,1996,,2015/05/23,,,read,,,,1,,,0,,,,,
41689,The Key to Rebecca,Ken Follett,"Follett, Ken",Arto Häilä,"=""0451207793""","=""9780451207791""",4,3.91,NAL,Paperback,352,2003,1980,,2015/05/23,,,read,,,,1,,,0,,,,,
825508,A Dangerous Fortune,Ken Follett,"Follett, Ken",,"=""0440217490""","=""9780440217497""",4,4.07,Dell,Paperback,596,1994,1993,,2015/05/23,,,read,,,,1,,,0,,,,,
92367,Whiteout,Ken Follett,"Follett, Ken",,"=""0451215710""","=""9780451215710""",3,3.62,Signet,Paperback,469,2005,2004,,2015/05/23,,,read,,,,1,,,0,,,,,
23190986,"Edge of Eternity (The Century Trilogy, #3)",Ken Follett,"Follett, Ken",John      Lee,"=""""","=""""",4,4.13,Penguin Audio,Audible Audio,,2014,2014,,2015/05/23,,,read,,,,1,,,0,,,,,
12959233,Winter of the World (The Century Trilogy #2),Ken Follett,"Follett, Ken",,"=""0525952926""","=""9780525952923""",4,4.34,Berkley,Hardcover,940,2012,2012,,2015/05/23,,,read,,,,1,,,0,,,,,
5064,"World Without End (Kingsbridge, #2)",Ken Follett,"Follett, Ken",,"=""""","=""""",4,4.26,Dutton,Hardcover,1014,2007,2007,,2015/05/23,,,read,,,,1,,,0,,,,,
7315573,"Fall of Giants (The Century Trilogy, #1)",Ken Follett,"Follett, Ken",,"=""0525951652""","=""9780525951650""",4,4.28,Berkley,Hardcover,985,2010,2010,,2015/05/23,,,read,,,,1,,,0,,,,,
5043,"The Pillars of the Earth (Kingsbridge, #1)",Ken Follett,"Follett, Ken",,"=""""","=""""",5,4.32,NAL Trade,Paperback,976,2002,1989,,2015/05/23,,,read,,,,1,,,0,,,,,
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",Berliani M. Nugrahani,"=""""","=""""",5,4.30,Riverhead Books,Paperback,371,2004,2003,,2015/05/23,,,read,,,,1,,,0,,,,,
2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""""","=""""",4,4.14,Knopf,Hardcover,465,2008,2005,,2015/05/23,,,read,,,,1,,,0,,,,,
6931356,"The DUFF: Designated Ugly Fat Friend (Hamilton High, #1)",Kody Keplinger,"Keplinger, Kody",,"=""0316084239""","=""9780316084239""",3,3.82,Little Brown/Poppy,Hardcover,280,2010,2010,,2015/05/23,,,read,,,,1,,,0,,,,,
21480930,Gone Girl,Gillian Flynn,"Flynn, Gillian",,"=""0553418351""","=""9780553418354""",4,4.08,Broadway Books,Mass Market Paperback,560,2014,2012,,2015/05/23,,,read,,,,1,,,0,,,,,
11870085,The Fault in Our Stars,John Green,"Green, John",,"=""""","=""""",3,4.20,Dutton Books,Hardcover,313,2012,2012,,2015/05/23,,,read,,,,1,,,0,,,,,
